algorithm,problem,dimension,run_id,best_fitness,fe,iterations,wall_time
DE,F21_Composition 1_D30,30,3,99674.88364633643,300000,5999,12.4456
DE,F21_Composition 1_D30,30,4,102880.03157526335,300000,5999,12.9377
DE,F21_Composition 1_D30,30,5,83422.24275580863,300000,5999,12.4710
DE,F21_Composition 1_D30,30,6,75838.54092144812,300000,5999,12.4487
DE,F21_Composition 1_D30,30,7,84480.78921399693,300000,5999,12.6694
DE,F21_Composition 1_D30,30,8,96710.86224558424,300000,5999,13.0877
DE,F21_Composition 1_D30,30,9,96862.48245364014,300000,5999,12.8226
DE,F21_Composition 1_D30,30,10,97803.49485080574,300000,5999,12.6350
DE,F21_Composition 1_D30,30,11,62387.10455362661,300000,5999,12.7494
DE,F21_Composition 1_D30,30,12,69263.9551024985,300000,5999,13.0837
DE,F21_Composition 1_D30,30,13,81708.17237288896,300000,5999,13.1536
DE,F21_Composition 1_D30,30,14,82658.94279982724,300000,5999,20.0961
GA,F21_Composition 1_D30,30,0,4501.244082869402,300002,6249,27.9155
GA,F21_Composition 1_D30,30,1,97559.70291961667,300002,6249,30.5113
GA,F21_Composition 1_D30,30,2,110764.69402974678,300002,6249,27.3559
GA,F21_Composition 1_D30,30,3,99674.88364633643,300002,6249,27.8225
GA,F21_Composition 1_D30,30,4,102880.03157526335,300002,6249,26.9112
GA,F21_Composition 1_D30,30,5,83422.24275580863,300002,6249,29.2639
GA,F21_Composition 1_D30,30,6,75838.54092144812,300002,6249,28.3491
GA,F21_Composition 1_D30,30,7,84480.78921399693,300002,6249,27.6551
GA,F21_Composition 1_D30,30,8,105376.04715333531,300002,6249,25.7600
GA,F21_Composition 1_D30,30,9,96862.48245364014,300002,6249,26.0143
GA,F21_Composition 1_D30,30,10,97803.49485080574,300002,6249,27.3646
GA,F21_Composition 1_D30,30,11,62387.10455362661,300002,6249,26.7579
GA,F21_Composition 1_D30,30,12,69263.9551024985,300002,6249,26.5487
GA,F21_Composition 1_D30,30,13,81708.17237288896,300002,6249,26.0957
GA,F21_Composition 1_D30,30,14,94531.15902621699,300002,6249,25.5267
RCOA,F25_Composition 5_D30,30,0,1.0306449498599259e-18,300011,6749,17.2529
RCOA,F25_Composition 5_D30,30,1,1.0306449498599259e-18,300011,6749,16.2981
RCOA,F25_Composition 5_D30,30,2,5.1075071029911156e-17,300042,6349,15.7496
RCOA,F25_Composition 5_D30,30,3,5.1075071029911156e-17,300042,6349,16.8305
RCOA,F25_Composition 5_D30,30,4,1.0306449498599259e-18,300011,6749,16.9321
RCOA,F25_Composition 5_D30,30,5,1.0306449498599259e-18,300011,6749,16.3824
RCOA,F25_Composition 5_D30,30,6,1.0308359079081779e-18,300011,6749,16.1206
RCOA,F25_Composition 5_D30,30,7,1.0306449498599259e-18,300011,6749,14.6190
RCOA,F25_Composition 5_D30,30,8,1.0306449498599259e-18,300011,6749,15.3909
RCOA,F25_Composition 5_D30,30,9,1.0308359079081779e-18,300011,6749,16.1855
RCOA,F25_Composition 5_D30,30,10,5.1075071029911156e-17,300042,6349,15.8908
RCOA,F25_Composition 5_D30,30,11,1.0306449498599259e-18,300011,6749,17.2609
RCOA,F25_Composition 5_D30,30,12,5.1075071029911156e-17,300042,6349,19.6794
RCOA,F25_Composition 5_D30,30,13,5.1075071029911156e-17,300042,6349,16.2681
RCOA,F25_Composition 5_D30,30,14,5.1075071029911156e-17,300042,6349,16.5730
PSO,F25_Composition 5_D30,30,0,43916663.67446145,300000,5999,15.9386
PSO,F25_Composition 5_D30,30,1,1324005430.2205331,300000,5999,15.8573
PSO,F25_Composition 5_D30,30,2,3172229827.736172,300000,5999,16.6480
PSO,F25_Composition 5_D30,30,3,2978433469.6571684,300000,5999,15.5738
PSO,F25_Composition 5_D30,30,4,397351609.29763734,300000,5999,15.8503
PSO,F25_Composition 5_D30,30,5,1799513830.723548,300000,5999,16.1462
PSO,F25_Composition 5_D30,30,6,3673009436.312358,300000,5999,15.5029
PSO,F25_Composition 5_D30,30,7,2050475524.0824244,300000,5999,15.2842
PSO,F25_Composition 5_D30,30,8,543849565.5448427,300000,5999,15.8246
PSO,F25_Composition 5_D30,30,9,1620778655.8511167,300000,5999,15.2510
PSO,F25_Composition 5_D30,30,10,2471047587.9875393,300000,5999,15.5367
PSO,F25_Composition 5_D30,30,11,1678712528.2507563,300000,5999,15.3186
PSO,F25_Composition 5_D30,30,12,815724391.3981649,300000,5999,15.6095
PSO,F25_Composition 5_D30,30,13,1312856892.6856968,300000,5999,18.0495
PSO,F25_Composition 5_D30,30,14,666741900.8940841,300000,5999,17.5928
DE,F25_Composition 5_D30,30,0,87291716.16881832,300000,5999,20.4690
DE,F25_Composition 5_D30,30,1,24324512852.331264,300000,5999,19.2661
DE,F25_Composition 5_D30,30,2,34347658010.490818,300000,5999,17.8522
DE,F25_Composition 5_D30,30,3,53999208713.291084,300000,5999,18.2414
DE,F25_Composition 5_D30,30,4,23486094981.0642,300000,5999,18.6053
DE,F25_Composition 5_D30,30,5,30018449065.241325,300000,5999,17.9624
DE,F25_Composition 5_D30,30,6,44524281038.057465,300000,5999,17.9013
DE,F25_Composition 5_D30,30,7,45641750645.10131,300000,5999,19.5204
DE,F25_Composition 5_D30,30,8,46295030378.925446,300000,5999,18.0824
DE,F25_Composition 5_D30,30,9,56600341605.867386,300000,5999,17.6593
DE,F25_Composition 5_D30,30,10,46885252449.15245,300000,5999,17.6768
DE,F25_Composition 5_D30,30,11,58607200653.46765,300000,5999,17.8315
DE,F25_Composition 5_D30,30,12,34394567639.19933,300000,5999,18.7187
DE,F25_Composition 5_D30,30,13,38337226896.74425,300000,5999,18.0017
DE,F25_Composition 5_D30,30,14,34760309480.18903,300000,5999,17.9340
GA,F25_Composition 5_D30,30,0,87291716.16881832,300002,6249,30.4653
GA,F25_Composition 5_D30,30,1,63749895493.041145,300002,6249,28.0056
GA,F25_Composition 5_D30,30,2,55556841867.7054,300002,6249,27.9760
GA,F25_Composition 5_D30,30,3,53999208713.291084,300002,6249,27.5553
GA,F25_Composition 5_D30,30,4,37540945216.935616,300002,6249,28.3061
GA,F25_Composition 5_D30,30,5,32761782364.077534,300002,6249,27.4528
GA,F25_Composition 5_D30,30,6,58373750822.897125,300002,6249,28.9233
GA,F25_Composition 5_D30,30,7,45641750645.10131,300002,6249,28.1765
GA,F25_Composition 5_D30,30,8,56868666371.80821,300002,6249,28.9550
GA,F25_Composition 5_D30,30,9,56600341605.867386,300002,6249,27.2751
GA,F25_Composition 5_D30,30,10,65210028130.10762,300002,6249,27.4851
GA,F25_Composition 5_D30,30,11,58607200653.46765,300002,6249,27.3048
GA,F25_Composition 5_D30,30,12,34394567639.19933,300002,6249,28.1297
GA,F25_Composition 5_D30,30,13,38337226896.74425,300002,6249,28.2264
GA,F25_Composition 5_D30,30,14,42739978311.59452,300002,6249,27.7138
RCOA,F30_Composition 10_D30,30,0,1.1905683178393605e-16,300019,6438,24.3633
RCOA,F30_Composition 10_D30,30,1,1.4052531941067025e-26,300018,8797,25.7352
RCOA,F30_Composition 10_D30,30,2,4.338258174274819e-19,300024,7017,23.6459
RCOA,F30_Composition 10_D30,30,3,7.65813178848296e-22,300017,7672,21.4444
RCOA,F30_Composition 10_D30,30,4,1.4052531941067025e-26,300019,8797,21.5514
RCOA,F30_Composition 10_D30,30,5,2.143393997801206e-25,300028,8512,21.5813
RCOA,F30_Composition 10_D30,30,6,1.4052531941067025e-26,300018,8797,21.5700
RCOA,F30_Composition 10_D30,30,7,7.5819321040167745e-22,300011,7673,21.6152
RCOA,F30_Composition 10_D30,30,8,4.381858393780539e-19,300032,7016,21.1899
RCOA,F30_Composition 10_D30,30,9,1.4052531941067025e-26,300017,8797,21.4977
RCOA,F30_Composition 10_D30,30,10,2.143393997801206e-25,300028,8512,21.5337
RCOA,F30_Composition 10_D30,30,11,7.65813178848296e-22,300017,7672,21.1590
RCOA,F30_Composition 10_D30,30,12,7.65813178848296e-22,300017,7672,21.2757
RCOA,F30_Composition 10_D30,30,13,2.2649800990757712e-24,300026,8270,21.6052
RCOA,F30_Composition 10_D30,30,14,7.5819321040167745e-22,300011,7673,21.0759
PSO,F30_Composition 10_D30,30,0,149031359.51110822,300000,5999,21.4528
PSO,F30_Composition 10_D30,30,1,315726825.8244129,300000,5999,22.0105
PSO,F30_Composition 10_D30,30,2,164671819.50386727,300000,5999,21.9867
PSO,F30_Composition 10_D30,30,3,26128164.440504603,300000,5999,21.0273
PSO,F30_Composition 10_D30,30,4,1204630023.9066296,300000,5999,21.9382
PSO,F30_Composition 10_D30,30,5,169028777.37110275,300000,5999,21.0110
PSO,F30_Composition 10_D30,30,6,156891377.6870048,300000,5999,21.3332
PSO,F30_Composition 10_D30,30,7,96586451.23588046,300000,5999,21.7259
PSO,F30_Composition 10_D30,30,8,148818600.21456194,300000,5999,21.4925
PSO,F30_Composition 10_D30,30,9,64954851.74624711,300000,5999,21.3965
PSO,F30_Composition 10_D30,30,10,126044435.13769352,300000,5999,21.2093
PSO,F30_Composition 10_D30,30,11,66528886.13421233,300000,5999,21.1550
PSO,F30_Composition 10_D30,30,12,249256676.50989497,300000,5999,21.4176
PSO,F30_Composition 10_D30,30,13,124227369.72712019,300000,5999,21.0647
PSO,F30_Composition 10_D30,30,14,30969499.55401207,300000,5999,21.1873
DE,F30_Composition 10_D30,30,0,1130091386.3836281,300000,5999,24.1064
DE,F30_Composition 10_D30,30,1,7544910359.372826,300000,5999,23.3988
DE,F30_Composition 10_D30,30,2,2431104611.0604935,300000,5999,23.4694
DE,F30_Composition 10_D30,30,3,22940333758.930126,300000,5999,23.9920
DE,F30_Composition 10_D30,30,4,9640791024.736744,300000,5999,23.7860
DE,F30_Composition 10_D30,30,5,26558331581.296875,300000,5999,23.8112
DE,F30_Composition 10_D30,30,6,14448720607.677378,300000,5999,23.6950
DE,F30_Composition 10_D30,30,7,7556939003.1043825,300000,5999,24.1732
DE,F30_Composition 10_D30,30,8,15918758144.284992,300000,5999,24.1251
DE,F30_Composition 10_D30,30,9,15850102141.119583,300000,5999,23.6810
DE,F30_Composition 10_D30,30,10,20800999371.68727,300000,5999,23.6025
DE,F30_Composition 10_D30,30,11,8330362677.892746,300000,5999,23.4718
DE,F30_Composition 10_D30,30,12,9516381908.715452,300000,5999,24.0227
DE,F30_Composition 10_D30,30,13,11606107832.17993,300000,5999,25.4798
DE,F30_Composition 10_D30,30,14,10356670074.399944,300000,5999,23.9831
GA,F30_Composition 10_D30,30,0,1130091386.3836281,300002,6249,32.0977
GA,F30_Composition 10_D30,30,1,15621956744.572834,300002,6249,31.6788
GA,F30_Composition 10_D30,30,2,2431104611.0604935,300002,6249,32.3777
GA,F30_Composition 10_D30,30,3,22940333758.930126,300002,6249,31.7958
GA,F30_Composition 10_D30,30,4,9640791024.736744,300002,6249,31.8078
GA,F30_Composition 10_D30,30,5,14708427807.513542,300002,6249,32.0312
GA,F30_Composition 10_D30,30,6,14448720607.677378,300002,6249,32.0690
GA,F30_Composition 10_D30,30,7,7556939003.1043825,300002,6249,32.2850
GA,F30_Composition 10_D30,30,8,12088022732.190706,300002,6249,32.0048
GA,F30_Composition 10_D30,30,9,18981181298.345264,300002,6249,32.1399
GA,F30_Composition 10_D30,30,10,20800999371.68727,300002,6249,31.9213
GA,F30_Composition 10_D30,30,11,8330362677.892746,300002,6249,32.3021
GA,F30_Composition 10_D30,30,12,6178401651.599227,300002,6249,32.1912
GA,F30_Composition 10_D30,30,13,11606107832.17993,300002,6249,32.3042
GA,F30_Composition 10_D30,30,14,10356670074.399944,300002,6249,31.6773
